id,school,degree,time_start,time_end
c76c8dc7-3175-4e53-8376-1afa686f8bc2,Konongo Odumase Senior High School,"West Africa Senior Secondary Certificate, General Arts:Geography, Economics, Government and Advanced Mathematics",2005,2008
c76c8dc7-3175-4e53-8376-1afa686f8bc2,"Kwame Nkrumah' University of Science and Technology, Kumasi","Bachelor of Science (BSc), Human Settlement Planning",2009,2013
c76c8dc7-3175-4e53-8376-1afa686f8bc2,River Bible Institute Netherlands,Theology/Theological Studies,2020,2023
c775e79b-b0b5-4dbc-bb56-7ecdca28bf3a,Northeast Mississippi Community College,Physical Therapy/Therapist,2003,2005
c775e79b-b0b5-4dbc-bb56-7ecdca28bf3a,Northeast Mississippi Community College,Physical Therapy/Therapist,2003,2005
c775e79b-b0b5-4dbc-bb56-7ecdca28bf3a,University of Mississippi,"Parks, Recreation and Leisure Studies",2005,2008
c775e79b-b0b5-4dbc-bb56-7ecdca28bf3a,University of Mississippi,"Parks, Recreation and Leisure Studies",2005,2008
c78dae5f-99ac-4ae3-9047-c314c1afa431,California State University-Sacramento,"Bachelor of Science Accountancy, Accounting Information Systems Present",2009,2010
c78dae5f-99ac-4ae3-9047-c314c1afa431,California State University-Sacramento,"Bachelor of Science, Business Administration; Finance; Risk Management and Insurance",2002,2007
c78dae5f-99ac-4ae3-9047-c314c1afa431,CSU Chico,"MBA, Masters of Business",,
c7a20de7-7603-4c64-9fb7-b97facf697a9,Florence University of the Arts,"Language, History, & Music",2012,2012
c7a20de7-7603-4c64-9fb7-b97facf697a9,University of South Florida,"Bachelors, Health Science",2010,2015
c7a5c651-a4e9-465a-90f9-b6d67c703e2c,Radford University,"Bachelor of Business Administration (BBA), Management",2010,2014
c7b24b3e-26fa-4377-8813-9f1413288443,National Taiwan University,"Bachelor of Business Administration (BBA), Finance",1996,2000
c7b24b3e-26fa-4377-8813-9f1413288443,University of Southern California - Marshall School of Business,Master of Business Administration (MBA),2003,2005
c7b38b16-5423-48c2-b257-9546ee18542e,Le Moyne College,"Master of Business Administration - MBA, Business Administration and Management, General",,
c7b38b16-5423-48c2-b257-9546ee18542e,Siena College,"Bachelor of Science - BS, Marketing",,
c7bf4000-26f8-4fdb-8197-82d29185bf90,Bloomsburg University of Pennsylvania,"Bachelor of Science (BS), Exercise Science",2006,2010
c7bf4000-26f8-4fdb-8197-82d29185bf90,University of Pittsburgh,"Master of Science (MS), Exercise Physiology",2010,2011
c7c182bd-a9e9-4477-824f-642c08a896ab,Chapman University,"Bachelor of Arts (B.A.), Communication Studies",2010,2014
c7c182bd-a9e9-4477-824f-642c08a896ab,Semester at Sea,,2012 – 2012,
c7c182bd-a9e9-4477-824f-642c08a896ab,Ursuline High School,,2006 – 2010,
c7c6e40b-3372-43fc-8244-184aef4b8b34,Mar Athanasius College of Engineering,"Bachelor of Technology (B.Tech.), Mechanical Engineering",1993,1997
c7c6e40b-3372-43fc-8244-184aef4b8b34,Robert Gordon University,"Master of Laws (LLM), Construction Law",2016,2019
c7ccf7b4-5b38-4119-895d-54f346fdafe3,University of Richmond,,1978 – 1982,
c7cd4f3e-1ed1-47c6-ab02-fa536f320dbf,Northeastern University,"Bachelor of Science, Mechanical Engineering, Business Administration",2006,2011
c7d76705-f7f6-4301-8947-700ec289582a,San Diego State University-California State University,"Bachelor's degree, Public Administration",2004,2008
c7e0c344-6d39-4f32-bee0-739f520a523a,Taylor University,"Biology, Pre-Medicine/Pre-Medical Studies",2002,2006
c7e0c344-6d39-4f32-bee0-739f520a523a,Taylor University,"Biology, Pre-Medicine/Pre-Medical Studies",2002,2006
c7e63b6d-f60e-4552-baa0-809474475682,UCLA Anderson School of Management,Master of Business Administration - MBA,2020,2022
c7e63b6d-f60e-4552-baa0-809474475682,University at Buffalo,"Master of Science - MS, Electrical Engineering",,
c7e63b6d-f60e-4552-baa0-809474475682,University of Madras,"Bachelor of Engineering - BE, Electronics and Communication Engineering",,
c7ef9bcd-fe64-4695-9d45-538a2b112b32,Georgia Perimeter College,,2013 – 2015,
c7ef9bcd-fe64-4695-9d45-538a2b112b32,Mercer University,"B.S. Biology, Biology",2003,2007
c7ef9bcd-fe64-4695-9d45-538a2b112b32,The University of Georgia,"Master's degree, Pharmacy Administration and Pharmacy Policy and Regulatory Affairs",2016,2019
c7fd264d-5302-4219-b8ab-f6652ae7722a,Hautlieu,A Levels,2006,2008
c805632e-a7fc-40b3-96b8-db23e15f5c38,University of Michigan,"BSE, Materials Science and Engineering",1997,2001
c805632e-a7fc-40b3-96b8-db23e15f5c38,University of Michigan,"MHSA, Health Management and Policy",2014,2016
c805632e-a7fc-40b3-96b8-db23e15f5c38,University of Michigan,"MSE, Biomedical Engineering",2000,2001
c806fe57-6f42-472a-bb72-cae1a9d5edf5,Park Mains High School,,2007 – 2013,
c806fe57-6f42-472a-bb72-cae1a9d5edf5,The University of Glasgow,"Bachelor of Laws (LL.B.), Law",2013,2017
c806fe57-6f42-472a-bb72-cae1a9d5edf5,Uppsala University,"Erasmus Exchange Programme, Law",2015,2016
c806fe57-6f42-472a-bb72-cae1a9d5edf5,Uppsala University,"Masters of Investment Treaty Arbitration , Law",2017,2018
c80f4ad3-a72f-4fbf-afd6-4bba40bdfa79,부경대학교,"Bachelor of Engineering - BE, Civil Engineering",2001,2008
c80f4ad3-a72f-4fbf-afd6-4bba40bdfa79,한양대학교,"Master of Engineering - MEng, Construction Management",2008,2010
c80fbd41-ee9d-4afd-8557-84a35577bcd0,University of Calgary,"Engineering, Electrical Engineering",2003,2008
c82c8303-09f0-4fb0-9538-5843e2e1d96a,University of Virginia,"Bachelor’s Degree, Biomedical Engineering",2013,2017
c82ce30a-2e41-4be9-9a24-d1748afa385d,Cass City High School,"High School, General Education",2005,2009
c82ce30a-2e41-4be9-9a24-d1748afa385d,Central Michigan University,"Bachelor of Science (BS), Neuroscience and Psychology",2009,2013
c8302011-177b-45dc-9759-977e5ea39d0d,Arizona State University,"Bachelor's of Science, Marketing",1998,2001
c835ee99-c06f-4a5e-b692-34a6a6e91daf,IBK - Institute for International Education and Communication,,,
c835ee99-c06f-4a5e-b692-34a6a6e91daf,IBK - Institute for International Education and Communication,,,
c835ee99-c06f-4a5e-b692-34a6a6e91daf,"University of California, San Diego","Business, Management, Marketing und verbundene unterstützende Dienste",2008,2009
c835ee99-c06f-4a5e-b692-34a6a6e91daf,"University of California, San Diego","Business, Management, Marketing und verbundene unterstützende Dienste",2008,2009
c84a4a29-aae6-444a-b351-24cb9d6b21af,University of Southern California,"Bachelor of Arts, Public Relations and Psychology",1973,1977
c8561cfa-3829-43f7-9c2a-59f7ff220d72,Law Society of South Africa,,2012,
c8561cfa-3829-43f7-9c2a-59f7ff220d72,University of Johannesburg,"Bachelor of Commerce (BCom), Law",2006,2010
c8561cfa-3829-43f7-9c2a-59f7ff220d72,University of Johannesburg,Bachelor of Laws (LL.B.),2010,2012
c859860c-6a42-4a76-8f43-582401e234f4,Cornell University,"BS, Engineering",1983,1987
c859860c-6a42-4a76-8f43-582401e234f4,Fordham Gabelli School of Business,"MBA, Project Management, Business Law",1991,1994
c866b511-85f5-487e-84a2-bdd2ebbf614d,Czech University of Life Sciences Prague,Erasmus,2016,2016
c866b511-85f5-487e-84a2-bdd2ebbf614d,Griffith University,"Master's degree, Finance, General",2017,2018
c866b511-85f5-487e-84a2-bdd2ebbf614d,ISFATES/DFHI,"Bachelor's degree, International Business",2013,2017
c866b511-85f5-487e-84a2-bdd2ebbf614d,Nottingham Trent University,"Master's degree, Finance and Investment Banking",2018,2019
c874f1b3-01a8-42ff-84b3-3b792e2ccd71,Texas Christian University,"Bachelor's degree, Accounting and Finance",1996,1999
c874f1b3-01a8-42ff-84b3-3b792e2ccd71,The University of Texas at Austin - Red McCombs School of Business,"Master of Business Administration (M.B.A.), Finance, General",2002,2004
c877da91-b957-42c3-97eb-f19c047a9468,Northern Arizona University,"B., Marketing/Marketing Management, General",1996,
c878ec5d-b17b-4e8c-8f43-cbdfe2aa3b2d,New York University,"BA, Political Systems",1992,1996
c880a900-9fcf-4cb5-b5fc-06e0aff62eb0,University of Tennessee at Martin,"Bachelor's Degree, Bachelor of Science in Health and Human Performance",2011,2015
c88ce593-e681-4f7d-a797-78c929c362b0,Fundação Getulio Vargas,"Gestão de negócios, Ciências Humanas",2010,2011
c88ce593-e681-4f7d-a797-78c929c362b0,Univercidade,"Bacharel em Marketing, Marketing",2003,2006
c8b82f59-6060-4d93-8d8e-1da1ece19778,Concorde Career College-Memphis,"Certified Medical Assistant & Certified ECG Technician, Medical Assistant",2005,2006
c8c1fd20-f26e-4f06-a5e8-858eef02bebe,University of Melbourne,"Bachelor of Commerce - BCom, Finance and Marketing",,
c8c3e778-61dc-4032-8b69-8c25dc1fbb35,Central Michigan University,"Bachelor of Science (B.S.), Biomedical Science, Biological and Biomedical Sciences",2008,2012
c8caba2f-02fb-4f85-93cd-0c8edf1b93cb,Chaminade High School,,1984 – 1988,
c8caba2f-02fb-4f85-93cd-0c8edf1b93cb,Joint Forces Staff College,Joint and Combined Warfighting School (JCWS),2007,2007
c8caba2f-02fb-4f85-93cd-0c8edf1b93cb,Naval Postgraduate School,"Navy Aviation Safety Officer Coursework, Accident Investigation",2003,2003
c8caba2f-02fb-4f85-93cd-0c8edf1b93cb,Naval War College,Joint Professional Military Phase I Certification,2003,2005
c8caba2f-02fb-4f85-93cd-0c8edf1b93cb,Rensselaer Polytechnic Institute,"BS, Physics",1988,1992
c8caba2f-02fb-4f85-93cd-0c8edf1b93cb,United States Naval Test Pilot School,,1999 – 2000,
c8caba2f-02fb-4f85-93cd-0c8edf1b93cb,University of San Diego School of Law,"Juris Doctor, Intellectual Property Law",2010,2013
c8caba2f-02fb-4f85-93cd-0c8edf1b93cb,University of Tennessee Space Institute,"MS, Aviation Systems Engineering",1999,2001
c8db4587-4714-4723-b9a7-4d84d98f9c9a,Escuela Preparatoria Federal Lazaro Cardenas,"High School, International Business",,
c8db4587-4714-4723-b9a7-4d84d98f9c9a,Escuela Preparatoria Federal Lazaro Cardenas,"High School, International Business",,
c8db4587-4714-4723-b9a7-4d84d98f9c9a,Grossmont College,"Traffic, Customs, and Transportation Clerk/Technician",,
c8db4587-4714-4723-b9a7-4d84d98f9c9a,Grossmont College,"Traffic, Customs, and Transportation Clerk/Technician",,
c8db4587-4714-4723-b9a7-4d84d98f9c9a,Universidad Autónoma de Baja California,"Bachelor on International Business, International Business",2000,2004
c8db4587-4714-4723-b9a7-4d84d98f9c9a,Universidad Autónoma de Baja California,"Bachelor on International Business, International Business",2000,2004
c8ee4e87-d3dd-4122-9815-7bbaa5e2f86f,Lansdale Catholic High School,"Diploma, High School/Secondary Diplomas and Certificates",2007,2010
c8ee4e87-d3dd-4122-9815-7bbaa5e2f86f,Monmouth University,"Bachelor’s Degree, Business Administration and Management, General",2010,2014
c8ee4e87-d3dd-4122-9815-7bbaa5e2f86f,Monmouth University,"Master’s Degree, Business/Corporate Communications",2014,2015
c8f5b140-2dae-4c41-8908-d40ea3dc591d,"Clifton High School, Clifton, NJ",High School,2001,2005
c8f5b140-2dae-4c41-8908-d40ea3dc591d,Penn State University,"Bachelor’s Degree, Information Sciences and Technology",2005,2010
c8fcbec6-5b20-46b8-a995-e08f98ee7060,Brescki Dzjaržauny Tehnièny Universitet,"MS, Computing Systems and Networks",1994,1999
c8fcbec6-5b20-46b8-a995-e08f98ee7060,Monroe Community College,"C++, Advanced JAVA programming, introduction to Linux",2005,2006
c8fcbec6-5b20-46b8-a995-e08f98ee7060,Rochester Institute of Technology,"MS, Information Technology",2006,2012
c901eeed-3045-4ff1-bf09-6d2403bd5377,California State University-Sacramento,"Bachelor's Degree, Business Administration, Finance & Risk Management",2004,2005
c901eeed-3045-4ff1-bf09-6d2403bd5377,San Diego State University,Business Administration,2003,2004
c91dd1dc-2a12-4ae7-a5fb-e6c76b74e8a0,Ohio University,"B. S., Sport Management & Minor in Business Administration",2006,2010
c9217f62-fad5-4e18-abb8-573d05b2b901,Florida State University,"Bachelor of Arts (B.A.), Criminology",1996,1998
c9306bb1-4221-4bed-99c8-cce1d39fb8e4,Trinity College-Hartford,"B.A., Political Science",1999,2003
c936e1f3-8b9d-4277-8cbd-5659c8b5b463,Ohio University,"Associates of Individualized Studies sought, Business Administration and Management, General",,
c93e8155-ff9b-4421-a39c-0abdba0ccd1d,Corporate Project Management Group,"Diploma, Project Management",2000,2000
c93e8155-ff9b-4421-a39c-0abdba0ccd1d,QUT (Queensland University of Technology),"Associate Diploma, Civil Engineering",1981,1984
c93e8155-ff9b-4421-a39c-0abdba0ccd1d,UNSW,Master of Business and Technology,2002,2005
c94bacb7-1f3d-423a-bb9e-44ba2ee7c380,"High School in Łańcut, Poland",High School,2002,2005
c94bacb7-1f3d-423a-bb9e-44ba2ee7c380,"Primary School In Łańcut, Poland",,1993 – 1999,
c94bacb7-1f3d-423a-bb9e-44ba2ee7c380,"Secondary School in Łańcut, Poland",,1999 – 2002,
c94bacb7-1f3d-423a-bb9e-44ba2ee7c380,"University in Tarnow, Poland",Physical Therapy/Therapist,2005,2006
c94e16f4-5f5e-4e72-a50a-04af77134440,Colorado State University,"MS, Business Administration, Accounting",1994,1997
c96609af-f1c0-4a88-8089-17f0e9a8b121,California State University-Dominguez Hills,"Bachelor of Science in Business Administration with Honors, Accounting",2015,2017
c96609af-f1c0-4a88-8089-17f0e9a8b121,"University of California, Irvine - The Paul Merage School of Business","Master of Professional Accountancy (MPAc), Accounting",2018,2019
c987cf8e-ae76-4c42-850c-30158afc0756,42,,,
c987cf8e-ae76-4c42-850c-30158afc0756,Secondary Holy Spirit Academy of Malolos,,,
c987cf8e-ae76-4c42-850c-30158afc0756,STI College,Associate in Computer Science,,
c98dc7ef-7bfa-472f-b30f-c21a781960e4,Harvard Business School,PMD,1998,
c98dc7ef-7bfa-472f-b30f-c21a781960e4,United States Naval Academy,,1986 – 1990,
c991d2a2-b7c0-4938-84bc-a8846b01a506,Lambuth University,"Bachelor's Degree, Biology, General",2000,2005
c991d2a2-b7c0-4938-84bc-a8846b01a506,Lambuth University,"Bachelor's Degree, Biology, General",2000,2005
c99fa204-0859-4e91-99d7-562c78f4849a,"Southern Illinois University, Edwardsville","Master's Degree, Biology/Biological Sciences, General",2011,2013
c99fa204-0859-4e91-99d7-562c78f4849a,University of West Georgia,"Bachelor's Degree, Biology, General",2000,2004
c99fa204-0859-4e91-99d7-562c78f4849a,Washington University in St. Louis,"Master of Arts - MA, Developmental Biology and Embryology",2013,2015
c9a90707-5336-4a96-9fcf-73f4a2a03ee0,Boston University,"Master's Degree, Physical Therapy/Therapist",2000,2002
c9a90707-5336-4a96-9fcf-73f4a2a03ee0,"University of California, Santa Barbara","Bachelor's Degree, Biology/Biological Sciences, General",1988,1992
c9bba438-ca9d-4d63-9aaf-9ec9e68bdf40,Fundação Getulio Vargas,"Mestrado Executivo, Administração e Negócios",2016,2017
c9bba438-ca9d-4d63-9aaf-9ec9e68bdf40,Fundação Getulio Vargas,"Mestrado Executivo, Administração e Negócios",2016,2017
c9bba438-ca9d-4d63-9aaf-9ec9e68bdf40,Pontifícia Universidade Católica do Rio de Janeiro,"Master of Business Administration (MBA), Business Administration and Management, General",,
c9bba438-ca9d-4d63-9aaf-9ec9e68bdf40,Pontifícia Universidade Católica do Rio de Janeiro,"Master of Business Administration (MBA), Business Administration and Management, General",,
c9bba438-ca9d-4d63-9aaf-9ec9e68bdf40,Universidade Federal do Rio de Janeiro,"Bachelor's degree, Economics",1999,2002
c9bba438-ca9d-4d63-9aaf-9ec9e68bdf40,Universidade Federal do Rio de Janeiro,"Bachelor's degree, Economics",1999,2002
c9bba438-ca9d-4d63-9aaf-9ec9e68bdf40,Universidade Federal do Rio de Janeiro,"MBA, Administração",2008,2009
c9bba438-ca9d-4d63-9aaf-9ec9e68bdf40,Universidade Federal do Rio de Janeiro,"MBA, Administração",2008,2009
c9d02927-248a-469e-9ea0-c8a34c09cc8d,Temple University,"Bachelor of Social Work (B.S.W), Social Work",2009,2013
c9d117a7-d16f-424a-81e4-7a845291e41c,The University of Texas at El Paso,"Bachelor of Business Administration (B.B.A.), Marketing",2005,2011
c9d117a7-d16f-424a-81e4-7a845291e41c,The University of Texas at El Paso,"Bachelor of Business Administration (B.B.A.), Marketing",2005,2011
c9d117a7-d16f-424a-81e4-7a845291e41c,The University of Texas at El Paso,"Bachelor's degree, Marketing, Computer Information Systems",,
c9d117a7-d16f-424a-81e4-7a845291e41c,The University of Texas at El Paso,"Bachelor's degree, Marketing, Computer Information Systems",,
c9d89780-76fa-49f2-b2e5-bb9d2d9af916,Albion College,"Bachelor of Arts - BA, Kinesiology and Exercise Science",2006,2008
c9d89780-76fa-49f2-b2e5-bb9d2d9af916,American Military University,"Master of Science - MS, Sports Performance and Health Sciences",2016,2020
c9d89780-76fa-49f2-b2e5-bb9d2d9af916,Delta College,"Associate of Arts - AA, Health and Physical Education/Fitness",2003,2006
c9dffe8f-be5b-48eb-8ab1-748c34d0e375,Institute of Chartered Accountants in England and Wales,ACA,2010,2013
c9dffe8f-be5b-48eb-8ab1-748c34d0e375,University of Warwick - Warwick Business School,"Bachelor's degree, BSc in Accounting and Finance (Honours)",2007,2010
c9eba349-3fb8-497f-94d8-a57347bf5a6f,Cherry Creek High School,,1994 – 1998,
c9eba349-3fb8-497f-94d8-a57347bf5a6f,University of Colorado at Boulder,"Bachelor of Arts (B.A.), Kinesiology and Applied Physiology",1998,2002
c9ee3e58-1f58-4cae-87aa-7e2e1a2c2c06,Lineause college,Techniek,2000,2002
c9ee3e58-1f58-4cae-87aa-7e2e1a2c2c06,NHA opleidingen,Logistiek management,2017,2017
c9ee3e58-1f58-4cae-87aa-7e2e1a2c2c06,Paulusschool,administratie/detailhandel,2002,2004
c9f8ee5a-67e4-46f1-9286-1ca07fb2ba76,John Carroll University,"BS, psychology",1991,1995
c9f8ee5a-67e4-46f1-9286-1ca07fb2ba76,The Nichols School,HS,1988,1991
ca27a8ad-10b4-4247-a6bd-d4bb2c546fe6,International School of Law and Bussines,"Bachelor's degree, International Finance",2012,2014
ca321a87-f7bd-45da-b011-3b9f0bbf0b82,Old Mill High School,High School Dipolma,2009,2013
ca321a87-f7bd-45da-b011-3b9f0bbf0b82,Old Mill High School,High School Dipolma,2009,2013
ca343549-26ae-4dd1-b389-b9ae39da725b,ACCA,,2003,
ca343549-26ae-4dd1-b389-b9ae39da725b,Московский Авиационный Институт (Государственный Технический Университет) (МАИ),"Bachelor of Science (BS), economics",1992,1997
ca4de38e-d761-4d93-a24d-68fc422baa66,Clemson University,"BS, Industrial Engineering",1963,1967
ca4de38e-d761-4d93-a24d-68fc422baa66,"Southern Illinois University, Edwardsville","MBA, Business Administration",1974,1976
ca4fc85b-c362-4209-8cc5-5bfa2ff395c8,Ivy Tech Community College-North Central,"Associate's degree, Surgical Technology/Technologist",1998,2000
